t,pn,pe,pd,vn,ve,vd
102.89,5145.0,0.0,0.0,50.0,0.0,0.0
102.9,5145.5,0.0,0.0,50.0,0.0,0.0
102.91,5146.0,0.0,0.0,50.0,0.0,0.0
102.92,5146.5,0.0,0.0,50.0,0.0,0.0
102.93,5147.0,0.0,0.0,50.0,0.0,0.0
102.94,5147.5,0.0,0.0,50.0,0.0,0.0
102.95,5148.0,0.0,0.0,50.0,0.0,0.0
102.96000000000001,5148.5,0.0,0.0,50.0,0.0,0.0
102.97,5149.0,0.0,0.0,50.0,0.0,0.0
102.98,5149.5,0.0,0.0,50.0,0.0,0.0
102.99000000000001,5150.0,0.0,0.0,50.0,0.0,0.0
103.0,5150.5,0.0,0.0,50.0,0.0,0.0
103.01,5151.0,0.0,0.0,50.0,0.0,0.0
103.02,5151.5,0.0,0.0,50.0,0.0,0.0
103.03,5152.0,0.0,0.0,50.0,0.0,0.0
103.04,5152.5,0.0,0.0,50.0,0.0,0.0
103.05,5153.0,0.0,0.0,50.0,0.0,0.0
103.06,5153.5,0.0,0.0,50.0,0.0,0.0
103.07000000000001,5154.0,0.0,0.0,50.0,0.0,0.0
103.08,5154.5,0.0,0.0,50.0,0.0,0.0
103.09,5155.0,0.0,0.0,50.0,0.0,0.0
103.10000000000001,5155.5,0.0,0.0,50.0,0.0,0.0
103.11,5156.0,0.0,0.0,50.0,0.0,0.0
103.12,5156.5,0.0,0.0,50.0,0.0,0.0
103.13,5157.0,0.0,0.0,50.0,0.0,0.0
103.14,5157.5,0.0,0.0,50.0,0.0,0.0
103.15,5158.0,0.0,0.0,50.0,0.0,0.0
103.16,5158.5,0.0,0.0,50.0,0.0,0.0
103.17,5159.0,0.0,0.0,50.0,0.0,0.0
103.18,5159.5,0.0,0.0,50.0,0.0,0.0
103.19,5160.0,0.0,0.0,50.0,0.0,0.0
103.2,5160.5,0.0,0.0,50.0,0.0,0.0
103.21000000000001,5161.0,0.0,0.0,50.0,0.0,0.0
103.22,5161.5,0.0,0.0,50.0,0.0,0.0
103.23,5162.0,0.0,0.0,50.0,0.0,0.0
103.24000000000001,5162.5,0.0,0.0,50.0,0.0,0.0
103.25,5163.0,0.0,0.0,50.0,0.0,0.0
103.26,5163.5,0.0,0.0,50.0,0.0,0.0
103.27,5164.0,0.0,0.0,50.0,0.0,0.0
103.28,5164.5,0.0,0.0,50.0,0.0,0.0
103.29,5165.0,0.0,0.0,50.0,0.0,0.0
103.3,5165.5,0.0,0.0,50.0,0.0,0.0
103.31,5166.0,0.0,0.0,50.0,0.0,0.0
103.32000000000001,5166.5,0.0,0.0,50.0,0.0,0.0
103.33,5167.0,0.0,0.0,50.0,0.0,0.0
103.34,5167.5,0.0,0.0,50.0,0.0,0.0
103.35000000000001,5168.0,0.0,0.0,50.0,0.0,0.0
103.36,5168.5,0.0,0.0,50.0,0.0,0.0
103.37,5169.0,0.0,0.0,50.0,0.0,0.0
103.38,5169.5,0.0,0.0,50.0,0.0,0.0
103.39,5170.0,0.0,0.0,50.0,0.0,0.0
103.4,5170.5,0.0,0.0,50.0,0.0,0.0
103.41,5171.0,0.0,0.0,50.0,0.0,0.0
103.42,5171.5,0.0,0.0,50.0,0.0,0.0
103.43,5172.0,0.0,0.0,50.0,0.0,0.0
103.44,5172.5,0.0,0.0,50.0,0.0,0.0
103.45,5173.0,0.0,0.0,50.0,0.0,0.0
103.46000000000001,5173.5,0.0,0.0,50.0,0.0,0.0
103.47,5174.0,0.0,0.0,50.0,0.0,0.0
103.48,5174.5,0.0,0.0,50.0,0.0,0.0
103.49000000000001,5175.0,0.0,0.0,50.0,0.0,0.0
103.5,5175.5,0.0,0.0,50.0,0.0,0.0
103.51,5176.0,0.0,0.0,50.0,0.0,0.0
103.52,5176.5,0.0,0.0,50.0,0.0,0.0
103.53,5177.0,0.0,0.0,50.0,0.0,0.0
103.54,5177.5,0.0,0.0,50.0,0.0,0.0
103.55,5178.0,0.0,0.0,50.0,0.0,0.0
103.56,5178.5,0.0,0.0,50.0,0.0,0.0
103.57000000000001,5179.0,0.0,0.0,50.0,0.0,0.0
103.58,5179.5,0.0,0.0,50.0,0.0,0.0
103.59,5180.0,0.0,0.0,50.0,0.0,0.0
103.60000000000001,5180.5,0.0,0.0,50.0,0.0,0.0
103.61,5181.0,0.0,0.0,50.0,0.0,0.0
103.62,5181.5,0.0,0.0,50.0,0.0,0.0
103.63,5182.0,0.0,0.0,50.0,0.0,0.0
103.64,5182.5,0.0,0.0,50.0,0.0,0.0
103.65,5183.0,0.0,0.0,50.0,0.0,0.0
103.66,5183.5,0.0,0.0,50.0,0.0,0.0
103.67,5184.0,0.0,0.0,50.0,0.0,0.0
103.68,5184.5,0.0,0.0,50.0,0.0,0.0
103.69,5185.0,0.0,0.0,50.0,0.0,0.0
103.7,5185.5,0.0,0.0,50.0,0.0,0.0
103.71000000000001,5186.0,0.0,0.0,50.0,0.0,0.0
103.72,5186.5,0.0,0.0,50.0,0.0,0.0
103.73,5187.0,0.0,0.0,50.0,0.0,0.0
103.74000000000001,5187.5,0.0,0.0,50.0,0.0,0.0
103.75,5188.0,0.0,0.0,50.0,0.0,0.0
103.76,5188.5,0.0,0.0,50.0,0.0,0.0
103.77,5189.0,0.0,0.0,50.0,0.0,0.0
103.78,5189.5,0.0,0.0,50.0,0.0,0.0
103.79,5190.0,0.0,0.0,50.0,0.0,0.0
103.8,5190.5,0.0,0.0,50.0,0.0,0.0
103.81,5191.0,0.0,0.0,50.0,0.0,0.0
103.82000000000001,5191.5,0.0,0.0,50.0,0.0,0.0
103.83,5192.0,0.0,0.0,50.0,0.0,0.0
103.84,5192.5,0.0,0.0,50.0,0.0,0.0
103.85000000000001,5193.0,0.0,0.0,50.0,0.0,0.0
103.86,5193.5,0.0,0.0,50.0,0.0,0.0
103.87,5194.0,0.0,0.0,50.0,0.0,0.0
103.88,5194.5,0.0,0.0,50.0,0.0,0.0
103.89,5195.0,0.0,0.0,50.0,0.0,0.0
103.9,5195.5,0.0,0.0,50.0,0.0,0.0
103.91,5196.0,0.0,0.0,50.0,0.0,0.0
103.92,5196.5,0.0,0.0,50.0,0.0,0.0
103.93,5197.0,0.0,0.0,50.0,0.0,0.0
103.94,5197.5,0.0,0.0,50.0,0.0,0.0
103.95,5198.0,0.0,0.0,50.0,0.0,0.0
103.96000000000001,5198.5,0.0,0.0,50.0,0.0,0.0
103.97,5199.0,0.0,0.0,50.0,0.0,0.0
103.98,5199.5,0.0,0.0,50.0,0.0,0.0
103.99000000000001,5200.0,0.0,0.0,50.0,0.0,0.0
104.0,5200.5,0.0,0.0,50.0,0.0,0.0
104.01,5201.0,0.0,0.0,50.0,0.0,0.0
104.02,5201.5,0.0,0.0,50.0,0.0,0.0
104.03,5202.0,0.0,0.0,50.0,0.0,0.0
104.04,5202.5,0.0,0.0,50.0,0.0,0.0
104.05,5203.0,0.0,0.0,50.0,0.0,0.0
104.06,5203.5,0.0,0.0,50.0,0.0,0.0
104.07000000000001,5204.0,0.0,0.0,50.0,0.0,0.0
104.08,5204.5,0.0,0.0,50.0,0.0,0.0
104.09,5205.0,0.0,0.0,50.0,0.0,0.0
104.10000000000001,5205.5,0.0,0.0,50.0,0.0,0.0
104.11,5206.0,0.0,0.0,50.0,0.0,0.0
104.12,5206.5,0.0,0.0,50.0,0.0,0.0
104.13,5207.0,0.0,0.0,50.0,0.0,0.0
104.14,5207.5,0.0,0.0,50.0,0.0,0.0
104.15,5208.0,0.0,0.0,50.0,0.0,0.0
104.16,5208.5,0.0,0.0,50.0,0.0,0.0
104.17,5209.0,0.0,0.0,50.0,0.0,0.0
104.18,5209.5,0.0,0.0,50.0,0.0,0.0
104.19,5210.0,0.0,0.0,50.0,0.0,0.0
104.2,5210.5,0.0,0.0,50.0,0.0,0.0
104.21000000000001,5211.0,0.0,0.0,50.0,0.0,0.0
104.22,5211.5,0.0,0.0,50.0,0.0,0.0
104.23,5212.0,0.0,0.0,50.0,0.0,0.0
104.24000000000001,5212.5,0.0,0.0,50.0,0.0,0.0
104.25,5213.0,0.0,0.0,50.0,0.0,0.0
104.26,5213.5,0.0,0.0,50.0,0.0,0.0
104.27,5214.0,0.0,0.0,50.0,0.0,0.0
104.28,5214.5,0.0,0.0,50.0,0.0,0.0
104.29,5215.0,0.0,0.0,50.0,0.0,0.0
104.3,5215.5,0.0,0.0,50.0,0.0,0.0
104.31,5216.0,0.0,0.0,50.0,0.0,0.0
104.32000000000001,5216.5,0.0,0.0,50.0,0.0,0.0
104.33,5217.0,0.0,0.0,50.0,0.0,0.0
104.34,5217.5,0.0,0.0,50.0,0.0,0.0
104.35000000000001,5218.0,0.0,0.0,50.0,0.0,0.0
104.36,5218.5,0.0,0.0,50.0,0.0,0.0
104.37,5219.0,0.0,0.0,50.0,0.0,0.0
104.38,5219.5,0.0,0.0,50.0,0.0,0.0
104.39,5220.0,0.0,0.0,50.0,0.0,0.0
104.4,5220.5,0.0,0.0,50.0,0.0,0.0
104.41,5221.0,0.0,0.0,50.0,0.0,0.0
104.42,5221.5,0.0,0.0,50.0,0.0,0.0
104.43,5222.0,0.0,0.0,50.0,0.0,0.0
104.44,5222.5,0.0,0.0,50.0,0.0,0.0
104.45,5223.0,0.0,0.0,50.0,0.0,0.0
104.46000000000001,5223.5,0.0,0.0,50.0,0.0,0.0
104.47,5224.0,0.0,0.0,50.0,0.0,0.0
104.48,5224.5,0.0,0.0,50.0,0.0,0.0
104.49000000000001,5225.0,0.0,0.0,50.0,0.0,0.0
104.5,5225.5,0.0,0.0,50.0,0.0,0.0
104.51,5226.0,0.0,0.0,50.0,0.0,0.0
104.52,5226.5,0.0,0.0,50.0,0.0,0.0
104.53,5227.0,0.0,0.0,50.0,0.0,0.0
104.54,5227.5,0.0,0.0,50.0,0.0,0.0
104.55,5228.0,0.0,0.0,50.0,0.0,0.0
104.56,5228.5,0.0,0.0,50.0,0.0,0.0
104.57000000000001,5229.0,0.0,0.0,50.0,0.0,0.0
104.58,5229.5,0.0,0.0,50.0,0.0,0.0
104.59,5230.0,0.0,0.0,50.0,0.0,0.0
104.60000000000001,5230.5,0.0,0.0,50.0,0.0,0.0
104.61,5231.0,0.0,0.0,50.0,0.0,0.0
104.62,5231.5,0.0,0.0,50.0,0.0,0.0
104.63,5232.0,0.0,0.0,50.0,0.0,0.0
104.64,5232.5,0.0,0.0,50.0,0.0,0.0
104.65,5233.0,0.0,0.0,50.0,0.0,0.0
104.66,5233.5,0.0,0.0,50.0,0.0,0.0
104.67,5234.0,0.0,0.0,50.0,0.0,0.0
104.68,5234.5,0.0,0.0,50.0,0.0,0.0
104.69,5235.0,0.0,0.0,50.0,0.0,0.0
104.7,5235.5,0.0,0.0,50.0,0.0,0.0
104.71000000000001,5236.0,0.0,0.0,50.0,0.0,0.0
104.72,5236.5,0.0,0.0,50.0,0.0,0.0
104.73,5237.0,0.0,0.0,50.0,0.0,0.0
104.74000000000001,5237.5,0.0,0.0,50.0,0.0,0.0
104.75,5238.0,0.0,0.0,50.0,0.0,0.0
104.76,5238.5,0.0,0.0,50.0,0.0,0.0
104.77,5239.0,0.0,0.0,50.0,0.0,0.0
104.78,5239.5,0.0,0.0,50.0,0.0,0.0
104.79,5240.0,0.0,0.0,50.0,0.0,0.0
104.8,5240.5,0.0,0.0,50.0,0.0,0.0
104.81,5241.0,0.0,0.0,50.0,0.0,0.0
104.82000000000001,5241.5,0.0,0.0,50.0,0.0,0.0
104.83,5242.0,0.0,0.0,50.0,0.0,0.0
104.84,5242.5,0.0,0.0,50.0,0.0,0.0
104.85000000000001,5243.0,0.0,0.0,50.0,0.0,0.0
104.86,5243.5,0.0,0.0,50.0,0.0,0.0
104.87,5244.0,0.0,0.0,50.0,0.0,0.0
104.88,5244.5,0.0,0.0,50.0,0.0,0.0
104.89,5245.0,0.0,0.0,50.0,0.0,0.0
104.9,5245.5,0.0,0.0,50.0,0.0,0.0
104.91,5246.0,0.0,0.0,50.0,0.0,0.0
104.92,5246.5,0.0,0.0,50.0,0.0,0.0
104.93,5247.0,0.0,0.0,50.0,0.0,0.0
104.94,5247.5,0.0,0.0,50.0,0.0,0.0
104.95,5248.0,0.0,0.0,50.0,0.0,0.0
104.96000000000001,5248.5,0.0,0.0,50.0,0.0,0.0
104.97,5249.0,0.0,0.0,50.0,0.0,0.0
104.98,5249.5,0.0,0.0,50.0,0.0,0.0
104.99000000000001,5250.0,0.0,0.0,50.0,0.0,0.0
105.0,5250.5,0.0,0.0,50.0,0.0,0.0
105.01,5251.0,0.0,0.0,50.0,0.0,0.0
105.02,5251.5,0.0,0.0,50.0,0.0,0.0
105.03,5252.0,0.0,0.0,50.0,0.0,0.0
105.04,5252.5,0.0,0.0,50.0,0.0,0.0
105.05,5253.0,0.0,0.0,50.0,0.0,0.0
105.06,5253.5,0.0,0.0,50.0,0.0,0.0
105.07000000000001,5254.0,0.0,0.0,50.0,0.0,0.0
105.08,5254.5,0.0,0.0,50.0,0.0,0.0
105.09,5255.0,0.0,0.0,50.0,0.0,0.0
105.10000000000001,5255.5,0.0,0.0,50.0,0.0,0.0
105.11,5256.0,0.0,0.0,50.0,0.0,0.0
105.12,5256.5,0.0,0.0,50.0,0.0,0.0
105.13,5257.0,0.0,0.0,50.0,0.0,0.0
105.14,5257.5,0.0,0.0,50.0,0.0,0.0
105.15,5258.0,0.0,0.0,50.0,0.0,0.0
105.16,5258.5,0.0,0.0,50.0,0.0,0.0
105.17,5259.0,0.0,0.0,50.0,0.0,0.0
105.18,5259.5,0.0,0.0,50.0,0.0,0.0
105.19,5260.0,0.0,0.0,50.0,0.0,0.0
105.2,5260.5,0.0,0.0,50.0,0.0,0.0
105.21000000000001,5261.0,0.0,0.0,50.0,0.0,0.0
105.22,5261.5,0.0,0.0,50.0,0.0,0.0
105.23,5262.0,0.0,0.0,50.0,0.0,0.0
105.24000000000001,5262.5,0.0,0.0,50.0,0.0,0.0
105.25,5263.0,0.0,0.0,50.0,0.0,0.0
105.26,5263.5,0.0,0.0,50.0,0.0,0.0
105.27,5264.0,0.0,0.0,50.0,0.0,0.0
105.28,5264.5,0.0,0.0,50.0,0.0,0.0
105.29,5265.0,0.0,0.0,50.0,0.0,0.0
105.3,5265.5,0.0,0.0,50.0,0.0,0.0
105.31,5266.0,0.0,0.0,50.0,0.0,0.0
105.32000000000001,5266.5,0.0,0.0,50.0,0.0,0.0
105.33,5267.0,0.0,0.0,50.0,0.0,0.0
105.34,5267.5,0.0,0.0,50.0,0.0,0.0
105.35000000000001,5268.0,0.0,0.0,50.0,0.0,0.0
105.36,5268.5,0.0,0.0,50.0,0.0,0.0
105.37,5269.0,0.0,0.0,50.0,0.0,0.0
105.38,5269.5,0.0,0.0,50.0,0.0,0.0
105.39,5270.0,0.0,0.0,50.0,0.0,0.0
105.4,5270.5,0.0,0.0,50.0,0.0,0.0
105.41,5271.0,0.0,0.0,50.0,0.0,0.0
105.42,5271.5,0.0,0.0,50.0,0.0,0.0
105.43,5272.0,0.0,0.0,50.0,0.0,0.0
105.44,5272.5,0.0,0.0,50.0,0.0,0.0
105.45,5273.0,0.0,0.0,50.0,0.0,0.0
105.46000000000001,5273.5,0.0,0.0,50.0,0.0,0.0
105.47,5274.0,0.0,0.0,50.0,0.0,0.0
105.48,5274.5,0.0,0.0,50.0,0.0,0.0
105.49000000000001,5275.0,0.0,0.0,50.0,0.0,0.0
105.5,5275.5,0.0,0.0,50.0,0.0,0.0
105.51,5276.0,0.0,0.0,50.0,0.0,0.0
105.52,5276.5,0.0,0.0,50.0,0.0,0.0
105.53,5277.0,0.0,0.0,50.0,0.0,0.0
105.54,5277.5,0.0,0.0,50.0,0.0,0.0
105.55,5278.0,0.0,0.0,50.0,0.0,0.0
105.56,5278.5,0.0,0.0,50.0,0.0,0.0
105.57000000000001,5279.0,0.0,0.0,50.0,0.0,0.0
105.58,5279.5,0.0,0.0,50.0,0.0,0.0
105.59,5280.0,0.0,0.0,50.0,0.0,0.0
105.60000000000001,5280.5,0.0,0.0,50.0,0.0,0.0
105.61,5281.0,0.0,0.0,50.0,0.0,0.0
105.62,5281.5,0.0,0.0,50.0,0.0,0.0
105.63,5282.0,0.0,0.0,50.0,0.0,0.0
105.64,5282.5,0.0,0.0,50.0,0.0,0.0
105.65,5283.0,0.0,0.0,50.0,0.0,0.0
105.66,5283.5,0.0,0.0,50.0,0.0,0.0
105.67,5284.0,0.0,0.0,50.0,0.0,0.0
105.68,5284.5,0.0,0.0,50.0,0.0,0.0
105.69,5285.0,0.0,0.0,50.0,0.0,0.0
105.7,5285.5,0.0,0.0,50.0,0.0,0.0
105.71000000000001,5286.0,0.0,0.0,50.0,0.0,0.0
105.72,5286.5,0.0,0.0,50.0,0.0,0.0
105.73,5287.0,0.0,0.0,50.0,0.0,0.0
105.74000000000001,5287.5,0.0,0.0,50.0,0.0,0.0
105.75,5288.0,0.0,0.0,50.0,0.0,0.0
105.76,5288.5,0.0,0.0,50.0,0.0,0.0
105.77,5289.0,0.0,0.0,50.0,0.0,0.0
105.78,5289.5,0.0,0.0,50.0,0.0,0.0
105.79,5290.0,0.0,0.0,50.0,0.0,0.0
105.8,5290.5,0.0,0.0,50.0,0.0,0.0
105.81,5291.0,0.0,0.0,50.0,0.0,0.0
105.82000000000001,5291.5,0.0,0.0,50.0,0.0,0.0
105.83,5292.0,0.0,0.0,50.0,0.0,0.0
105.84,5292.5,0.0,0.0,50.0,0.0,0.0
105.85000000000001,5293.0,0.0,0.0,50.0,0.0,0.0
105.86,5293.5,0.0,0.0,50.0,0.0,0.0
105.87,5294.0,0.0,0.0,50.0,0.0,0.0
105.88,5294.5,0.0,0.0,50.0,0.0,0.0
105.89,5295.0,0.0,0.0,50.0,0.0,0.0
105.9,5295.5,0.0,0.0,50.0,0.0,0.0
105.91,5296.0,0.0,0.0,50.0,0.0,0.0
105.92,5296.5,0.0,0.0,50.0,0.0,0.0
105.93,5297.0,0.0,0.0,50.0,0.0,0.0
105.94,5297.5,0.0,0.0,50.0,0.0,0.0
105.95,5298.0,0.0,0.0,50.0,0.0,0.0
105.96000000000001,5298.5,0.0,0.0,50.0,0.0,0.0
105.97,5299.0,0.0,0.0,50.0,0.0,0.0
105.98,5299.5,0.0,0.0,50.0,0.0,0.0
105.99000000000001,5300.0,0.0,0.0,50.0,0.0,0.0
106.0,5300.5,0.0,0.0,50.0,0.0,0.0
106.01,5301.0,0.0,0.0,50.0,0.0,0.0
106.02,5301.5,0.0,0.0,50.0,0.0,0.0
106.03,5302.0,0.0,0.0,50.0,0.0,0.0
106.04,5302.5,0.0,0.0,50.0,0.0,0.0
106.05,5303.0,0.0,0.0,50.0,0.0,0.0
106.06,5303.5,0.0,0.0,50.0,0.0,0.0
106.07000000000001,5304.0,0.0,0.0,50.0,0.0,0.0
106.08,5304.5,0.0,0.0,50.0,0.0,0.0
106.09,5305.0,0.0,0.0,50.0,0.0,0.0
106.10000000000001,5305.5,0.0,0.0,50.0,0.0,0.0
106.11,5306.0,0.0,0.0,50.0,0.0,0.0
106.12,5306.5,0.0,0.0,50.0,0.0,0.0
106.13,5307.0,0.0,0.0,50.0,0.0,0.0
106.14,5307.5,0.0,0.0,50.0,0.0,0.0
106.15,5308.0,0.0,0.0,50.0,0.0,0.0
106.16,5308.5,0.0,0.0,50.0,0.0,0.0
106.17,5309.0,0.0,0.0,50.0,0.0,0.0
106.18,5309.5,0.0,0.0,50.0,0.0,0.0
106.19,5310.0,0.0,0.0,50.0,0.0,0.0
106.2,5310.5,0.0,0.0,50.0,0.0,0.0
106.21000000000001,5311.0,0.0,0.0,50.0,0.0,0.0
106.22,5311.5,0.0,0.0,50.0,0.0,0.0
106.23,5312.0,0.0,0.0,50.0,0.0,0.0
106.24000000000001,5312.5,0.0,0.0,50.0,0.0,0.0
106.25,5313.0,0.0,0.0,50.0,0.0,0.0
106.26,5313.5,0.0,0.0,50.0,0.0,0.0
106.27,5314.0,0.0,0.0,50.0,0.0,0.0
106.28,5314.5,0.0,0.0,50.0,0.0,0.0
106.29,5315.0,0.0,0.0,50.0,0.0,0.0
106.3,5315.5,0.0,0.0,50.0,0.0,0.0
106.31,5316.0,0.0,0.0,50.0,0.0,0.0
106.32000000000001,5316.5,0.0,0.0,50.0,0.0,0.0
106.33,5317.0,0.0,0.0,50.0,0.0,0.0
106.34,5317.5,0.0,0.0,50.0,0.0,0.0
106.35000000000001,5318.0,0.0,0.0,50.0,0.0,0.0
106.36,5318.5,0.0,0.0,50.0,0.0,0.0
106.37,5319.0,0.0,0.0,50.0,0.0,0.0
106.38,5319.5,0.0,0.0,50.0,0.0,0.0
106.39,5320.0,0.0,0.0,50.0,0.0,0.0
106.4,5320.5,0.0,0.0,50.0,0.0,0.0
106.41,5321.0,0.0,0.0,50.0,0.0,0.0
106.42,5321.5,0.0,0.0,50.0,0.0,0.0
106.43,5322.0,0.0,0.0,50.0,0.0,0.0
106.44,5322.5,0.0,0.0,50.0,0.0,0.0
106.45,5323.0,0.0,0.0,50.0,0.0,0.0
106.46000000000001,5323.5,0.0,0.0,50.0,0.0,0.0
106.47,5324.0,0.0,0.0,50.0,0.0,0.0
106.48,5324.5,0.0,0.0,50.0,0.0,0.0
106.49000000000001,5325.0,0.0,0.0,50.0,0.0,0.0
106.5,5325.5,0.0,0.0,50.0,0.0,0.0
106.51,5326.0,0.0,0.0,50.0,0.0,0.0
106.52,5326.5,0.0,0.0,50.0,0.0,0.0
106.53,5327.0,0.0,0.0,50.0,0.0,0.0
106.54,5327.5,0.0,0.0,50.0,0.0,0.0
106.55,5328.0,0.0,0.0,50.0,0.0,0.0
106.56,5328.5,0.0,0.0,50.0,0.0,0.0
106.57000000000001,5329.0,0.0,0.0,50.0,0.0,0.0
106.58,5329.5,0.0,0.0,50.0,0.0,0.0
106.59,5330.0,0.0,0.0,50.0,0.0,0.0
106.60000000000001,5330.5,0.0,0.0,50.0,0.0,0.0
106.61,5331.0,0.0,0.0,50.0,0.0,0.0
106.62,5331.5,0.0,0.0,50.0,0.0,0.0
106.63,5332.0,0.0,0.0,50.0,0.0,0.0
106.64,5332.5,0.0,0.0,50.0,0.0,0.0
106.65,5333.0,0.0,0.0,50.0,0.0,0.0
106.66,5333.5,0.0,0.0,50.0,0.0,0.0
106.67,5334.0,0.0,0.0,50.0,0.0,0.0
106.68,5334.5,0.0,0.0,50.0,0.0,0.0
106.69,5335.0,0.0,0.0,50.0,0.0,0.0
106.7,5335.5,0.0,0.0,50.0,0.0,0.0
106.71000000000001,5336.0,0.0,0.0,50.0,0.0,0.0
106.72,5336.5,0.0,0.0,50.0,0.0,0.0
106.73,5337.0,0.0,0.0,50.0,0.0,0.0
106.74000000000001,5337.5,0.0,0.0,50.0,0.0,0.0
106.75,5338.0,0.0,0.0,50.0,0.0,0.0
106.76,5338.5,0.0,0.0,50.0,0.0,0.0
106.77,5339.0,0.0,0.0,50.0,0.0,0.0
106.78,5339.5,0.0,0.0,50.0,0.0,0.0
106.79,5340.0,0.0,0.0,50.0,0.0,0.0
106.8,5340.5,0.0,0.0,50.0,0.0,0.0
106.81,5341.0,0.0,0.0,50.0,0.0,0.0
106.82000000000001,5341.5,0.0,0.0,50.0,0.0,0.0
106.83,5342.0,0.0,0.0,50.0,0.0,0.0
106.84,5342.5,0.0,0.0,50.0,0.0,0.0
106.85000000000001,5343.0,0.0,0.0,50.0,0.0,0.0
106.86,5343.5,0.0,0.0,50.0,0.0,0.0
106.87,5344.0,0.0,0.0,50.0,0.0,0.0
106.88,5344.5,0.0,0.0,50.0,0.0,0.0
106.89,5345.0,0.0,0.0,50.0,0.0,0.0
106.9,5345.5,0.0,0.0,50.0,0.0,0.0
106.91,5346.0,0.0,0.0,50.0,0.0,0.0
106.92,5346.5,0.0,0.0,50.0,0.0,0.0
106.93,5347.0,0.0,0.0,50.0,0.0,0.0
106.94,5347.5,0.0,0.0,50.0,0.0,0.0
106.95,5348.0,0.0,0.0,50.0,0.0,0.0
106.96000000000001,5348.5,0.0,0.0,50.0,0.0,0.0
106.97,5349.0,0.0,0.0,50.0,0.0,0.0
106.98,5349.5,0.0,0.0,50.0,0.0,0.0
106.99000000000001,5350.0,0.0,0.0,50.0,0.0,0.0
107.0,5350.5,0.0,0.0,50.0,0.0,0.0
107.01,5351.0,0.0,0.0,50.0,0.0,0.0
107.02,5351.5,0.0,0.0,50.0,0.0,0.0
107.03,5352.0,0.0,0.0,50.0,0.0,0.0
107.04,5352.5,0.0,0.0,50.0,0.0,0.0
107.05,5353.0,0.0,0.0,50.0,0.0,0.0
107.06,5353.5,0.0,0.0,50.0,0.0,0.0
107.07000000000001,5354.0,0.0,0.0,50.0,0.0,0.0
107.08,5354.5,0.0,0.0,50.0,0.0,0.0
107.09,5355.0,0.0,0.0,50.0,0.0,0.0
107.10000000000001,5355.5,0.0,0.0,50.0,0.0,0.0
107.11,5356.0,0.0,0.0,50.0,0.0,0.0
107.12,5356.5,0.0,0.0,50.0,0.0,0.0
107.13,5357.0,0.0,0.0,50.0,0.0,0.0
107.14,5357.5,0.0,0.0,50.0,0.0,0.0
107.15,5358.0,0.0,0.0,50.0,0.0,0.0
107.16,5358.5,0.0,0.0,50.0,0.0,0.0
107.17,5359.0,0.0,0.0,50.0,0.0,0.0
107.18,5359.5,0.0,0.0,50.0,0.0,0.0
107.19,5360.0,0.0,0.0,50.0,0.0,0.0
107.2,5360.5,0.0,0.0,50.0,0.0,0.0
107.21000000000001,5361.0,0.0,0.0,50.0,0.0,0.0
107.22,5361.5,0.0,0.0,50.0,0.0,0.0
107.23,5362.0,0.0,0.0,50.0,0.0,0.0
107.24000000000001,5362.5,0.0,0.0,50.0,0.0,0.0
107.25,5363.0,0.0,0.0,50.0,0.0,0.0
107.26,5363.5,0.0,0.0,50.0,0.0,0.0
107.27,5364.0,0.0,0.0,50.0,0.0,0.0
107.28,5364.5,0.0,0.0,50.0,0.0,0.0
107.29,5365.0,0.0,0.0,50.0,0.0,0.0
107.3,5365.5,0.0,0.0,50.0,0.0,0.0
107.31,5366.0,0.0,0.0,50.0,0.0,0.0
107.32000000000001,5366.5,0.0,0.0,50.0,0.0,0.0
107.33,5367.0,0.0,0.0,50.0,0.0,0.0
107.34,5367.5,0.0,0.0,50.0,0.0,0.0
107.35000000000001,5368.0,0.0,0.0,50.0,0.0,0.0
107.36,5368.5,0.0,0.0,50.0,0.0,0.0
107.37,5369.0,0.0,0.0,50.0,0.0,0.0
107.38,5369.5,0.0,0.0,50.0,0.0,0.0
107.39,5370.0,0.0,0.0,50.0,0.0,0.0
107.4,5370.5,0.0,0.0,50.0,0.0,0.0
107.41,5371.0,0.0,0.0,50.0,0.0,0.0
107.42,5371.5,0.0,0.0,50.0,0.0,0.0
107.43,5372.0,0.0,0.0,50.0,0.0,0.0
107.44,5372.5,0.0,0.0,50.0,0.0,0.0
107.45,5373.0,0.0,0.0,50.0,0.0,0.0
107.46000000000001,5373.5,0.0,0.0,50.0,0.0,0.0
107.47,5374.0,0.0,0.0,50.0,0.0,0.0
107.48,5374.5,0.0,0.0,50.0,0.0,0.0
107.49000000000001,5375.0,0.0,0.0,50.0,0.0,0.0
107.5,5375.5,0.0,0.0,50.0,0.0,0.0
107.51,5376.0,0.0,0.0,50.0,0.0,0.0
107.52,5376.5,0.0,0.0,50.0,0.0,0.0
107.53,5377.0,0.0,0.0,50.0,0.0,0.0
107.54,5377.5,0.0,0.0,50.0,0.0,0.0
107.55,5378.0,0.0,0.0,50.0,0.0,0.0
107.56,5378.5,0.0,0.0,50.0,0.0,0.0
107.57000000000001,5379.0,0.0,0.0,50.0,0.0,0.0
107.58,5379.5,0.0,0.0,50.0,0.0,0.0
107.59,5380.0,0.0,0.0,50.0,0.0,0.0
