timestamp,lat,lon,alt,Txx,Txy,Txz,Tyx,Tyy,Tyz,Tzx,Tzy,Tzz,J2,J3,laplacian,horizontal_curvature,vertical_gradient
83.2,46.9794,7.92235,770.404,-6.01382,-0.897321,-6.76754,-0.888894,0.0581399,-0.992935,-6.7699,-0.972094,-7.28205,-9.11708,-0.384183,-13.2377,6.0141,-7.28205
83.4,46.9802,7.92183,766.282,-6.29227,-0.836733,-6.5292,-0.824693,0.282505,-0.904763,-6.56899,-0.933762,-7.42082,-3.21064,1.51023,-13.4306,6.2986,-7.42082
83.6,46.9811,7.92132,765.561,-6.21205,-0.857974,-6.70968,-0.87918,-0.107376,-0.878231,-6.7203,-0.929249,-7.15646,-1.5395,-0.00939766,-13.4759,6.21298,-7.15646
83.8,46.982,7.9208,765.009,-6.38778,-0.926805,-6.77035,-0.918718,-0.0382016,-0.97471,-6.72438,-1.05921,-7.39134,0.660813,0.161031,-13.8173,6.3879,-7.39134
84,46.9829,7.92028,763.832,-6.23179,-0.849959,-6.76039,-0.829555,-0.0434915,-0.866771,-6.70128,-0.867651,-7.14569,-3.29628,-0.0442545,-13.421,6.23195,-7.14569
84.2,46.9838,7.91976,761.938,-6.17885,-0.87528,-6.74333,-0.853835,-0.0833392,-0.855306,-6.72456,-0.832052,-7.34504,-0.588029,0.0584242,-13.6072,6.17941,-7.34504
84.4,46.9847,7.91924,759.788,-6.28663,-0.915039,-6.68675,-0.899667,-0.230899,-0.822045,-6.68354,-0.876755,-7.05949,2.45385,0.112506,-13.577,6.29087,-7.05949
84.6,46.9856,7.91872,758.769,-6.25108,-0.839679,-6.72552,-0.852716,-0.115512,-0.962647,-6.69589,-1.01617,-7.01458,-2.69304,0.034145,-13.3812,6.25214,-7.01458
84.8,46.9865,7.9182,758.024,-6.24331,-0.848902,-6.75338,-0.854482,-0.0657654,-1.00464,-6.75828,-0.992157,-7.25971,-2.30146,0.0207745,-13.5688,6.24366,-7.25971
85,46.9874,7.91767,756.264,-6.12104,-0.764225,-6.55744,-0.839494,-0.00311418,-0.99344,-6.60099,-0.980922,-7.3264,-0.0292136,0.2489,-13.4506,6.12104,-7.3264
85.2,46.9883,7.91715,755.868,-6.32213,-0.855519,-6.69855,-0.812326,-0.226841,-0.819349,-6.67566,-0.825057,-7.28641,6.12879,-0.137182,-13.8354,6.3262,-7.28641
85.4,46.9892,7.91662,753.633,-6.08841,-0.851619,-6.76923,-0.840004,-0.124712,-0.978713,-6.70794,-1.0679,-7.38087,-1.10109,0.0387285,-13.594,6.08969,-7.38087
85.6,46.9901,7.91609,751.261,-6.24578,-0.703119,-6.94765,-0.709461,0.0114141,-0.967434,-6.96081,-0.966528,-7.18959,-10.0879,-0.111894,-13.424,6.24579,-7.18959
85.8,46.991,7.91556,749.845,-6.24751,-0.906961,-6.78084,-0.882067,-0.225919,-0.869951,-6.82139,-0.851727,-7.43175,3.44919,0.0585235,-13.9052,6.25159,-7.43175
86,46.9919,7.91503,748.184,-6.15992,-0.718813,-6.81449,-0.764224,-0.0196129,-1.0435,-6.75397,-1.03267,-7.16229,-6.5427,0.165774,-13.3418,6.15996,-7.16229
86.2,46.9928,7.9145,745.217,-6.23459,-0.767616,-6.67619,-0.755378,0.00135897,-0.911996,-6.71067,-0.890275,-7.16181,-3.12148,0.0269448,-13.395,6.23459,-7.16181
86.4,46.9937,7.91397,743.883,-6.11703,-0.928931,-6.75079,-0.906864,-0.225436,-0.878989,-6.75237,-0.874198,-7.38659,2.06718,0.147762,-13.7291,6.12119,-7.38659
86.6,46.9946,7.91343,744.75,-6.32424,-0.840199,-6.77741,-0.868984,-0.0539812,-0.825502,-6.79387,-0.79995,-7.42363,0.511268,0.12421,-13.8019,6.32447,-7.42363
86.8,46.9956,7.9129,742.146,-6.12951,-0.836074,-6.66424,-0.840947,-0.105447,-0.970648,-6.67217,-0.96632,-7.33188,0.508626,0.0238223,-13.5668,6.13041,-7.33188
87,46.9965,7.91236,738.665,-6.07556,-0.827004,-6.69964,-0.820126,-0.12245,-0.889524,-6.70104,-0.929268,-7.39875,0.404134,-0.00216065,-13.5968,6.07679,-7.39875
87.2,46.9974,7.91182,737.749,-6.16585,-0.698278,-6.74717,-0.726014,0.0236974,-0.976735,-6.73281,-0.976928,-7.46597,-2.355,0.305266,-13.6081,6.1659,-7.46597
87.4,46.9984,7.91129,736.52,-6.21044,-0.852316,-6.77981,-0.889018,-0.118174,-0.713633,-6.71885,-0.724961,-7.26205,-0.269909,0.312765,-13.5907,6.21156,-7.26205
87.6,46.9993,7.91075,732.549,-6.11431,-0.965903,-6.75798,-0.949657,-0.151615,-0.910009,-6.7689,-0.956096,-7.38496,-0.66149,0.0975888,-13.6509,6.11619,-7.38496
87.8,47.0002,7.9102,731.347,-6.21477,-0.812469,-6.76493,-0.850547,-0.0543695,-0.926482,-6.74109,-0.966723,-7.39818,-0.943266,0.0216447,-13.6673,6.215,-7.39818
88,47.0012,7.90966,729.837,-6.29033,-0.87184,-6.71595,-0.830716,-0.150961,-0.953829,-6.69914,-0.98512,-7.47501,4.88671,-0.0488659,-13.9163,6.29214,-7.47501
88.2,47.0021,7.90912,728.158,-6.02069,-0.750003,-6.65179,-0.751472,-0.140364,-0.893834,-6.75625,-0.847788,-7.12296,-3.06493,0.0984789,-13.284,6.02233,-7.12296
88.4,47.003,7.90857,726.249,-6.20378,-0.695591,-6.68259,-0.751979,-0.136009,-0.783649,-6.67666,-0.837115,-7.3875,3.7651,-0.077187,-13.7273,6.20527,-7.3875
88.6,47.004,7.90803,724.44,-6.17438,-0.76537,-6.92877,-0.770645,-0.104285,-0.740178,-6.90247,-0.823809,-7.31814,-4.86633,0.0476045,-13.5968,6.17526,-7.31814
88.8,47.0049,7.90748,721.701,-6.33392,-0.990447,-6.88455,-1.01921,-0.175093,-0.855306,-6.80028,-0.876216,-7.34377,0.667911,0.30408,-13.8528,6.33634,-7.34377
89,47.0059,7.90693,719.391,-6.26401,-0.741704,-6.57404,-0.733034,-0.133016,-1.00417,-6.63437,-0.967929,-7.31251,4.96253,0.167029,-13.7095,6.26542,-7.31251
89.2,47.0068,7.90638,717.782,-6.35375,-0.899502,-6.73373,-0.876813,-0.186968,-0.937001,-6.73623,-0.919327,-7.27953,3.58241,-0.0577616,-13.8203,6.3565,-7.27953
89.4,47.0078,7.90583,714.332,-6.26397,-0.749417,-6.61343,-0.719279,-0.272177,-1.06767,-6.57002,-1.03334,-7.2307,7.74628,0.134614,-13.7668,6.26988,-7.2307
89.6,47.0088,7.90528,711.971,-6.21405,-0.92854,-6.80551,-0.952567,-0.257022,-1.0152,-6.7705,-0.963031,-7.31828,2.03081,0.0773456,-13.7894,6.21937,-7.31828
89.8,47.0097,7.90472,710.165,-6.11928,-0.80628,-6.75206,-0.778694,-0.143729,-0.903697,-6.73121,-0.957297,-7.2599,-1.18839,0.0612832,-13.5229,6.12096,-7.2599
90,47.0107,7.90417,708.139,-6.17069,-0.815593,-6.64953,-0.834305,-0.173728,-0.890727,-6.66481,-0.933871,-7.2733,2.77358,-0.0384747,-13.6177,6.17314,-7.2733
90.2,47.0117,7.90361,706.558,-6.08639,-0.836895,-6.71951,-0.817475,-0.186693,-0.956322,-6.70126,-0.930775,-7.44973,2.53117,-0.0201765,-13.7228,6.08925,-7.44973
90.4,47.0126,7.90305,704.435,-6.25486,-0.743086,-6.7074,-0.803656,-0.023534,-1.00208,-6.74605,-1.02851,-7.49356,0.636862,0.315987,-13.772,6.2549,-7.49356
90.6,47.0136,7.9025,702.281,-6.23729,-0.793155,-6.62696,-0.806819,-0.109106,-0.926236,-6.64828,-0.923836,-7.32355,3.21035,0.0232034,-13.6699,6.23824,-7.32355
90.8,47.0146,7.90194,699.792,-6.26045,-0.913741,-6.55594,-0.913802,-0.128997,-0.821476,-6.62469,-0.826616,-7.12976,2.8355,0.124238,-13.5192,6.26178,-7.12976
91,47.0156,7.90138,697.388,-6.12895,-0.882305,-6.64162,-0.87545,-0.162225,-0.872671,-6.64718,-0.864488,-7.40298,3.78559,-0.00126578,-13.6942,6.13109,-7.40298
91.2,47.0165,7.90081,694.232,-6.29586,-0.831417,-6.67181,-0.831806,-0.229062,-0.92705,-6.61909,-0.970453,-7.34194,7.19028,-0.218234,-13.8669,6.30002,-7.34194
91.4,47.0175,7.90025,693.046,-6.4301,-0.99205,-6.59124,-0.987935,-0.150896,-0.921269,-6.66987,-0.9524,-7.31826,6.62309,0.0497746,-13.8993,6.43187,-7.31826
91.6,47.0185,7.89968,690.71,-6.15398,-0.882129,-6.66891,-0.901458,-0.252412,-0.914045,-6.69477,-0.900758,-7.31365,4.28422,-0.0217303,-13.72,6.15915,-7.31365
91.8,47.0195,7.89912,688.399,-6.11201,-0.852414,-6.80331,-0.873515,-0.0502215,-1.16682,-6.81218,-1.13673,-7.43674,-4.56477,0.158052,-13.599,6.11222,-7.43674
92,47.0205,7.89855,686.057,-6.3581,-0.867917,-6.78765,-0.894905,0.0108955,-0.793145,-6.75724,-0.816496,-7.36915,-1.1718,0.240688,-13.7163,6.3581,-7.36915
92.2,47.0215,7.89798,684.367,-5.96925,-0.947232,-6.73173,-0.899986,-0.0221874,-1.01984,-6.74546,-1.05816,-7.19394,-8.21159,-0.297849,-13.1854,5.96929,-7.19394
92.4,47.0225,7.89741,682.467,-6.27514,-0.912573,-6.76933,-0.867574,-0.257673,-0.869036,-6.76124,-0.87,-7.38276,5.06061,-0.025964,-13.9156,6.28043,-7.38276
92.6,47.0235,7.89684,679.787,-6.06679,-0.804697,-6.8382,-0.808288,-0.144242,-0.960231,-6.83276,-0.932018,-7.19815,-5.37225,0.12077,-13.4092,6.0685,-7.19815
92.8,47.0245,7.89627,676.504,-6.38876,-1.00651,-6.76191,-0.943254,-0.215528,-0.825016,-6.79975,-0.803984,-7.22599,3.01487,0.283541,-13.8303,6.39239,-7.22599
93,47.0255,7.8957,674.554,-6.08164,-0.835804,-6.88078,-0.866313,-0.125156,-1.05547,-6.81171,-1.08932,-7.34398,-4.7999,0.0836261,-13.5508,6.08293,-7.34398
93.2,47.0265,7.89512,672.656,-6.2231,-1.01808,-6.80211,-0.998682,-0.0264878,-1.07585,-6.79845,-1.06556,-7.45466,-3.30704,0.0247384,-13.7043,6.22316,-7.45466
93.4,47.0275,7.89455,668.871,-6.24169,-0.904338,-6.81461,-0.909367,-0.153933,-0.987802,-6.80922,-1.00887,-7.36123,-0.361358,0.00940565,-13.7568,6.24359,-7.36123
93.6,47.0286,7.89397,666.996,-6.11947,-0.924461,-6.66966,-0.92732,-0.0627808,-0.971253,-6.67313,-1.02446,-7.21353,-2.75958,-0.0321326,-13.3958,6.11979,-7.21353
93.8,47.0296,7.89339,664.746,-6.33951,-0.901865,-6.69037,-0.864292,-0.295977,-1.01182,-6.67246,-1.02656,-7.22155,6.67088,-0.148344,-13.857,6.34642,-7.22155
94,47.0306,7.89281,662.388,-6.34987,-0.869328,-6.67043,-0.825972,-0.0941012,-1.0748,-6.70329,-1.04306,-7.24122,1.41355,0.188908,-13.6852,6.35057,-7.24122
94.2,47.0316,7.89223,659.767,-6.17407,-0.841243,-6.78591,-0.876604,-0.164562,-1.01415,-6.80798,-1.01807,-7.39659,-0.13581,0.052268,-13.7352,6.17626,-7.39659
94.4,47.0327,7.89165,658.902,-6.33301,-0.874622,-6.74189,-0.881498,-0.187222,-0.949374,-6.74463,-0.957627,-7.03461,-0.197326,0.0621419,-13.5548,6.33578,-7.03461
94.6,47.0337,7.89106,655.143,-6.24331,-0.866071,-6.78913,-0.916518,-0.322589,-0.923216,-6.79892,-0.932197,-7.16022,2.42834,0.289451,-13.7261,6.25164,-7.16022
94.8,47.0347,7.89048,652.898,-6.14113,-0.728256,-6.86841,-0.745312,-0.102532,-0.971044,-6.86669,-0.949934,-7.32354,-4.54608,0.145465,-13.5672,6.14199,-7.32354
95,47.0358,7.88989,650.319,-6.36344,-0.843624,-6.76735,-0.847932,-0.158449,-0.865009,-6.77996,-0.852849,-7.22916,1.64121,0.00523296,-13.751,6.36541,-7.22916
95.2,47.0368,7.8893,648.671,-6.13484,-0.825253,-6.66039,-0.758403,-0.245537,-0.883884,-6.62219,-0.916024,-7.25142,4.46253,-0.0451733,-13.6318,6.13976,-7.25142
95.4,47.0378,7.88872,644.557,-6.35104,-0.815574,-6.74655,-0.791788,-0.0973876,-0.997016,-6.69589,-0.950181,-7.40112,3.15362,0.0972962,-13.8495,6.35179,-7.40112
95.6,47.0389,7.88813,643.064,-6.38268,-0.945486,-6.68563,-0.912185,-0.0816367,-0.963936,-6.69545,-0.961725,-7.44943,4.24741,0.147286,-13.9137,6.3832,-7.44943
95.8,47.0399,7.88753,641.925,-6.17252,-0.939911,-6.70203,-0.945253,-0.158934,-0.907956,-6.71873,-0.892037,-7.26027,0.44325,0.0989824,-13.5917,6.17457,-7.26027
96,47.041,7.88694,638.474,-6.26972,-0.805608,-6.86955,-0.831068,-0.303621,-0.997026,-6.79671,-1.02082,-7.31751,3.25286,0.239706,-13.8908,6.27707,-7.31751
96.2,47.042,7.88635,636.36,-6.3659,-0.858394,-6.6187,-0.890939,-0.00587577,-0.976889,-6.63959,-0.909851,-7.42858,3.54312,0.386785,-13.8004,6.3659,-7.42858
96.4,47.0431,7.88575,634.983,-6.33798,-0.853916,-6.78074,-0.827088,-0.17504,-0.843795,-6.77504,-0.86242,-7.33094,2.96446,-0.0201888,-13.844,6.3404,-7.33094
96.6,47.0441,7.88516,632.295,-6.26011,-0.865184,-6.83323,-0.884889,-0.19794,-1.13398,-6.84072,-1.13565,-7.34583,-0.237368,0.257516,-13.8039,6.26324,-7.34583
96.8,47.0452,7.88456,629.582,-6.12276,-0.954019,-6.78931,-0.884331,-0.115344,-0.880827,-6.79377,-0.945982,-7.3787,-2.13328,0.0475234,-13.6168,6.12384,-7.3787
97,47.0463,7.88396,627.59,-6.2499,-0.763612,-6.74035,-0.846082,-0.142341,-0.905927,-6.69793,-0.922315,-7.3686,2.7269,-0.0395833,-13.7608,6.25152,-7.3686
97.2,47.0473,7.88336,624.258,-6.23669,-0.992426,-6.74113,-0.935745,-0.241382,-0.951486,-6.70181,-1.04633,-7.29074,3.26672,-0.0195125,-13.7688,6.24136,-7.29074
97.4,47.0484,7.88276,621.337,-6.28574,-0.79557,-6.77662,-0.802657,-0.241876,-0.953343,-6.82647,-0.882658,-7.42862,4.54209,-0.0505568,-13.9562,6.29039,-7.42862
97.6,47.0495,7.88215,619.769,-6.24304,-0.826008,-6.69613,-0.895419,-0.0524101,-0.88874,-6.71053,-0.895484,-7.41446,1.06893,0.0860465,-13.7099,6.24326,-7.41446
97.8,47.0506,7.88155,617.49,-6.12269,-0.919406,-6.83889,-0.896102,-0.18526,-0.970138,-6.79727,-0.907891,-7.45823,-0.0200291,0.0629051,-13.7662,6.1255,-7.45823
98,47.0516,7.88095,615.829,-6.24982,-1.01422,-6.82256,-0.996176,-0.147794,-0.996474,-6.84567,-0.95697,-7.33774,-1.60243,0.0758239,-13.7354,6.25157,-7.33774
98.2,47.0527,7.88034,613.331,-6.21227,-0.763367,-6.79752,-0.803401,-0.154775,-1.00404,-6.80419,-0.992711,-7.33961,-0.337039,0.15834,-13.7067,6.2142,-7.33961
98.4,47.0538,7.87973,609.49,-6.39506,-0.892007,-6.8417,-0.862425,-0.0970823,-0.817915,-6.847,-0.870154,-7.33519,-0.168305,0.0583456,-13.8273,6.3958,-7.33519
98.6,47.0549,7.87912,608.29,-6.20945,-0.776866,-6.81889,-0.776303,-0.0461309,-1.00352,-6.79862,-1.03879,-7.40512,-2.78959,0.157258,-13.6607,6.20962,-7.40512
98.8,47.056,7.87851,606.457,-6.06592,-0.771614,-6.70228,-0.785693,-0.278462,-0.851442,-6.71464,-0.831974,-7.2927,3.2776,0.139066,-13.6371,6.07231,-7.2927
99,47.0571,7.8779,604.417,-5.99787,-0.88398,-6.7347,-0.870594,-0.128176,-0.919084,-6.75681,-0.919045,-7.44156,-1.52651,0.026809,-13.5676,5.99924,-7.44156
99.2,47.0582,7.87729,602.613,-6.10498,-0.917162,-6.70008,-0.886823,-0.0488976,-0.956437,-6.7499,-0.911343,-7.29665,-3.41732,-0.0467041,-13.4505,6.10518,-7.29665
99.4,47.0593,7.87668,600.172,-6.07828,-0.899925,-6.79686,-0.917875,-0.117454,-1.02891,-6.83522,-1.02576,-7.34215,-4.27096,-0.0335449,-13.5379,6.07942,-7.34215
99.6,47.0604,7.87606,598.264,-6.29385,-0.870722,-6.84251,-0.883327,-0.261432,-0.92516,-6.81157,-1.01535,-7.32617,2.70758,0.0532366,-13.8815,6.29928,-7.32617
99.8,47.0615,7.87545,597.218,-6.17902,-0.771594,-6.85379,-0.802578,-0.0968415,-0.804614,-6.85698,-0.86906,-7.21267,-4.90139,-0.0149824,-13.4885,6.17978,-7.21267
100,47.0626,7.87483,593.98,-6.30617,-0.7993,-6.78872,-0.773139,-0.016269,-0.931811,-6.75203,-0.903397,-7.4634,-0.0157585,0.130209,-13.7858,6.30619,-7.4634
100.2,47.0637,7.87421,591.937,-6.28705,-0.938548,-6.79921,-0.86851,-0.152259,-0.972914,-6.84328,-0.948256,-7.5991,3.24731,-0.0437055,-14.0384,6.2889,-7.5991
100.4,47.0648,7.87359,591.25,-6.29247,-0.891406,-6.84641,-0.875665,-0.152375,-0.855351,-6.81535,-0.839613,-7.53933,2.7783,0.0550402,-13.9842,6.29432,-7.53933
100.6,47.0659,7.87297,587.785,-6.09754,-1.0785,-6.7948,-1.00815,-0.0892294,-1.01626,-6.76419,-1.01785,-7.551,-1.6452,0.12393,-13.7378,6.0982,-7.551
100.8,47.067,7.87235,586.124,-6.2948,-0.821116,-6.72139,-0.862869,-0.0579574,-0.936672,-6.7181,-0.944377,-7.37543,0.942172,0.0760079,-13.7282,6.29507,-7.37543
101,47.0681,7.87173,583.424,-6.21295,-0.732171,-6.88872,-0.74861,-0.408498,-0.771001,-6.90937,-0.820345,-7.40307,5.55934,0.5108,-14.0245,6.22636,-7.40307
101.2,47.0693,7.87111,581.059,-6.25604,-0.832057,-6.66787,-0.805949,-0.116846,-0.76895,-6.68324,-0.790048,-7.33856,3.31548,0.0426687,-13.7114,6.25713,-7.33856
101.4,47.0704,7.87048,580.898,-6.26126,-0.898096,-6.81024,-0.874756,-0.0386255,-0.886777,-6.82511,-0.879529,-7.22757,-4.54304,-0.0662882,-13.5275,6.26138,-7.22757
101.6,47.0715,7.86986,576.641,-6.37178,-0.839559,-6.76921,-0.84703,-0.306811,-0.931991,-6.76083,-0.960054,-7.31279,6.84548,-0.147856,-13.9914,6.37916,-7.31279
101.8,47.0726,7.86923,576.095,-6.30873,-0.919948,-6.78574,-0.910935,0.0151815,-0.793995,-6.74798,-0.773295,-7.5348,0.165527,0.505281,-13.8283,6.30874,-7.5348
102,47.0738,7.86861,574.193,-6.20843,-0.82982,-6.77552,-0.820805,-0.261033,-0.849468,-6.81788,-0.92648,-7.35005,3.0173,0.0807372,-13.8195,6.21391,-7.35005
102.2,47.0749,7.86798,572.678,-6.19877,-0.861285,-6.77274,-0.917485,-0.194196,-0.924739,-6.79096,-0.954248,-7.30282,0.448818,0.043218,-13.6958,6.20181,-7.30282
102.4,47.0761,7.86735,570.388,-6.17333,-0.953285,-6.70194,-0.960006,-0.048329,-0.904753,-6.75334,-0.903215,-7.577,0.894143,0.269847,-13.7987,6.17352,-7.577
102.6,47.0772,7.86672,567.973,-6.16763,-0.961989,-6.73688,-0.950359,-0.0735643,-0.84481,-6.7551,-0.838389,-7.27059,-2.5999,0.206823,-13.5118,6.16807,-7.27059
102.8,47.0783,7.86609,566.498,-6.3533,-0.832595,-6.69419,-0.835522,0.00266928,-0.820679,-6.68541,-0.811302,-7.44802,2.33551,0.312393,-13.7986,6.3533,-7.44802
103,47.0795,7.86546,564.744,-6.20384,-0.866321,-6.72731,-0.847981,-0.064057,-1.01765,-6.73616,-1.03481,-7.35226,-1.24652,0.0734058,-13.6202,6.20417,-7.35226
103.2,47.0806,7.86483,563.199,-6.17783,-0.920055,-6.7381,-0.889694,-0.263814,-0.915088,-6.72728,-0.907326,-7.3019,3.37615,0.0610866,-13.7435,6.18346,-7.3019
103.4,47.0818,7.86419,563.093,-6.32275,-0.996205,-6.82661,-0.972141,-0.0233432,-1.15398,-6.78035,-1.11238,-7.43399,-2.4291,0.1221,-13.7801,6.32279,-7.43399
103.6,47.0829,7.86356,560.841,-6.28023,-0.896592,-6.718,-0.905758,-0.0695476,-0.893089,-6.76225,-0.910217,-7.36117,0.249598,0.0741491,-13.711,6.28061,-7.36117
103.8,47.0841,7.86293,559.265,-6.2246,-0.958986,-6.76824,-0.939221,-0.0781029,-0.86694,-6.78048,-0.822056,-7.52712,0.844083,0.277809,-13.8298,6.22509,-7.52712
104,47.0853,7.86229,556.359,-6.27436,-0.831286,-6.68148,-0.872867,-0.0914626,-0.881951,-6.74601,-0.922159,-7.49664,3.3679,0.0390098,-13.8625,6.27503,-7.49664
104.2,47.0864,7.86166,555.871,-6.47398,-0.843339,-6.59491,-0.865112,-0.120045,-0.99942,-6.60056,-1.02855,-7.11974,4.87452,0.110209,-13.7138,6.47509,-7.11974
104.4,47.0876,7.86102,554.05,-6.19792,-0.919759,-6.75416,-0.937871,-0.108207,-1.01481,-6.73931,-0.985194,-7.24436,-2.05236,-0.0184827,-13.5505,6.19887,-7.24436
104.6,47.0888,7.86039,552.731,-6.15531,-0.865521,-6.84598,-0.859063,-0.0531771,-0.947367,-6.88102,-0.941268,-7.47404,-4.02554,-0.0732251,-13.6825,6.15554,-7.47404
104.8,47.0899,7.85975,550.882,-6.15978,-0.858291,-6.66057,-0.901236,-0.0829316,-1.06801,-6.688,-1.0222,-7.31178,-0.510011,0.0730383,-13.5545,6.16033,-7.31178
105,47.0911,7.85911,550.07,-5.99515,-0.875774,-6.91728,-0.935443,-0.164329,-0.962561,-6.88889,-0.965748,-7.36716,-6.07643,0.124878,-13.5266,5.9974,-7.36716
105.2,47.0923,7.85847,547.94,-6.27062,-0.793349,-6.75282,-0.751694,-0.169721,-0.996062,-6.80417,-0.923113,-7.54422,4.37678,-0.028611,-13.9846,6.27291,-7.54422
105.4,47.0935,7.85783,548.162,-6.16437,-1.01397,-6.83517,-0.933019,-0.181085,-0.93533,-6.80862,-0.945865,-7.28974,-1.99172,0.150693,-13.6352,6.16703,-7.28974
105.6,47.0947,7.85719,546.867,-6.29495,-0.851026,-6.7784,-0.891411,-0.150584,-0.983241,-6.85716,-1.01205,-7.25805,-1.00873,0.0363094,-13.7036,6.29675,-7.25805
105.8,47.0958,7.85655,544.214,-6.44343,-0.72354,-6.81767,-0.711466,-0.109764,-1.0652,-6.8011,-1.01418,-7.34086,1.70139,0.476344,-13.8941,6.44437,-7.34086
106,47.097,7.85591,543.354,-6.30807,-0.825721,-6.84006,-0.806808,-0.272112,-1.03912,-6.83264,-1.03814,-7.39512,3.79413,0.163412,-13.9753,6.31393,-7.39512
106.2,47.0982,7.85527,542.517,-6.24728,-0.810492,-6.83564,-0.87064,-0.143331,-0.90445,-6.82679,-0.986017,-7.45025,0.488282,-0.0265094,-13.8409,6.24892,-7.45025
106.4,47.0994,7.85463,541.389,-6.27557,-0.87481,-6.78387,-0.890826,-0.133417,-0.867384,-6.8218,-0.943174,-7.41761,1.00211,0.00215901,-13.8266,6.27699,-7.41761
106.6,47.1006,7.85399,539.54,-6.37316,-0.768409,-6.86947,-0.79736,-0.078809,-0.940557,-6.81193,-0.956541,-7.47225,0.812433,0.0842351,-13.9242,6.37365,-7.47225
106.8,47.1018,7.85335,538.613,-6.20732,-0.823127,-6.74628,-0.796747,-0.211014,-0.98893,-6.80216,-0.976032,-7.57177,4.79525,-0.0605451,-13.9901,6.2109,-7.57177
107,47.103,7.85271,537.094,-6.37759,-0.80409,-6.87572,-0.787424,-0.0489428,-1.00826,-6.86445,-0.995614,-7.38398,-2.13889,0.126913,-13.8105,6.37778,-7.38398
107.2,47.1042,7.85207,537.191,-6.3649,-0.895649,-6.82711,-0.929086,-0.15694,-0.98626,-6.84815,-0.955703,-7.3319,0.577297,0.00278012,-13.8537,6.36684,-7.3319
107.4,47.1054,7.85142,534.662,-6.26513,-0.894289,-6.64719,-0.914366,-0.0241224,-0.719171,-6.70776,-0.685439,-7.2149,-0.741843,0.49309,-13.5041,6.26517,-7.2149
107.6,47.1066,7.85078,533.318,-6.43342,-0.895711,-6.81056,-0.867019,0.0555088,-0.88773,-6.79629,-0.919859,-7.46303,-1.27655,0.309319,-13.8409,6.43366,-7.46303
107.8,47.1078,7.85014,532.18,-6.22577,-0.94555,-6.77992,-0.933839,-0.207026,-0.827489,-6.74313,-0.842507,-7.46832,4.06603,0.163503,-13.9011,6.22921,-7.46832
108,47.1091,7.84949,531.938,-6.38844,-0.813214,-6.73774,-0.867689,-0.0981778,-0.992147,-6.76612,-1.00885,-7.47263,3.60893,0.0989934,-13.9593,6.3892,-7.47263
108.2,47.1103,7.84885,532.793,-6.21845,-0.909281,-6.83565,-0.909408,-0.238996,-1.04354,-6.8428,-0.991843,-7.32417,0.289218,0.128029,-13.7816,6.22304,-7.32417
108.4,47.1115,7.84821,530.949,-6.2781,-0.913724,-6.85789,-0.882186,-0.192396,-0.937734,-6.87196,-0.958431,-7.58466,2.9049,-0.0245786,-14.0552,6.28104,-7.58466
108.6,47.1127,7.84756,530.345,-6.43432,-1.04183,-6.92623,-0.970224,-0.0753667,-0.810876,-6.87974,-0.825301,-7.38473,-1.54701,0.42268,-13.8944,6.43476,-7.38473
108.8,47.1139,7.84692,530.585,-6.2393,-0.871745,-6.80302,-0.87761,-0.172496,-0.886117,-6.83366,-0.898241,-7.54552,2.81212,-0.00441636,-13.9573,6.24169,-7.54552
109,47.1152,7.84627,528.911,-6.21545,-0.701459,-6.73537,-0.697171,-0.339269,-0.889755,-6.75789,-0.876222,-7.46202,8.46919,-0.130112,-14.0167,6.2247,-7.46202
109.2,47.1164,7.84563,528.987,-6.11073,-0.801386,-6.8999,-0.803398,-0.116154,-0.969557,-6.85133,-0.995138,-7.31819,-5.20573,0.0644127,-13.5451,6.11183,-7.31819
109.4,47.1176,7.84498,526.22,-6.22499,-0.883184,-6.80616,-0.879204,-0.25359,-0.828291,-6.81069,-0.863266,-7.52232,4.93278,0.0245012,-14.0009,6.23016,-7.52232
109.6,47.1189,7.84434,527.827,-6.01307,-0.707977,-6.79487,-0.658224,-0.155914,-0.948768,-6.74542,-0.98408,-7.51614,0.141091,0.284136,-13.6851,6.01509,-7.51614
109.8,47.1201,7.84369,526.83,-6.38785,-0.774223,-6.75416,-0.814316,-0.229826,-0.7938,-6.79984,-0.848918,-7.38971,6.27844,-0.178098,-14.0074,6.39198,-7.38971
110,47.1214,7.84305,526.001,-6.26743,-0.726277,-6.74127,-0.739819,-0.0481882,-1.12153,-6.76405,-1.11268,-7.30602,-1.87886,0.678636,-13.6216,6.26762,-7.30602
110.2,47.1226,7.8424,525.68,-6.39877,-0.75892,-6.69407,-0.809355,-0.0878252,-0.997615,-6.7066,-1.03268,-7.31137,2.89806,0.244527,-13.798,6.39938,-7.31137
110.4,47.1239,7.84176,526.081,-6.30363,-0.899958,-6.74118,-0.913384,-0.0500902,-0.967696,-6.80762,-0.933623,-7.38933,-0.702774,0.0574644,-13.743,6.30383,-7.38933
110.6,47.1251,7.84111,525.919,-6.11606,-0.789493,-6.76461,-0.825866,-0.163213,-0.947676,-6.81378,-0.925392,-7.57906,1.93529,-0.00520061,-13.8583,6.11824,-7.57906
110.8,47.1264,7.84047,525.756,-6.3014,-0.769558,-6.85648,-0.822296,-0.214239,-0.952264,-6.83752,-0.980143,-7.4889,3.39503,0.0174114,-14.0045,6.30504,-7.4889
